CustomerID,country,max_price,total_value,frequency,avg_items,recency,avg_order_time
13174.0,United Kingdom,49.95,9471.939999999999,11,102.63636363636364,17,71.4
13175.0,United Kingdom,39.95,793.0999999999999,2,23.0,583,153.0
13176.0,United Kingdom,16.95,492.8400000000001,1,72.0,47,0.0
13177.0,United Kingdom,5.95,512.2,2,15.0,65,365.0
13178.0,United Kingdom,10.95,13997.89,21,32.714285714285715,27,34.3
13179.0,United Kingdom,4.95,572.3100000000001,1,34.0,619,0.0
13180.0,United Kingdom,7.95,86.10000000000001,1,4.0,608,0.0
13181.0,United Kingdom,6.75,359.69,1,19.0,382,0.0
13182.0,United Kingdom,1.25,121.17999999999999,1,11.0,46,0.0
13183.0,United Kingdom,8.5,7010.880000000002,15,10.4,8,44.21
13184.0,United Kingdom,9.95,1647.79,10,18.0,15,30.11
13185.0,United Kingdom,5.95,71.4,1,1.0,268,0.0
13186.0,United Kingdom,9.95,1539.6899999999998,3,26.333333333333332,40,44.0
13187.0,United Kingdom,12.75,329.30999999999995,4,15.25,338,95.33
13188.0,United Kingdom,15.0,114.60000000000001,1,2.0,12,0.0
13189.0,United Kingdom,1.25,260.68,2,14.5,19,96.0
13190.0,United Kingdom,25.95,518.7600000000001,3,5.666666666666667,545,93.5
13191.0,United Kingdom,8.5,159.21000000000004,1,57.0,659,0.0
13192.0,United Kingdom,19.95,2544.5299999999997,6,27.0,96,117.8
13193.0,United Kingdom,16.95,117.88000000000001,1,29.0,62,0.0
13194.0,United Kingdom,8.5,472.78,2,5.0,136,285.0
13195.0,United Kingdom,9.95,172.38,1,52.0,415,0.0
13196.0,United Kingdom,39.95,3059.640000000001,7,26.857142857142858,12,100.83
13197.0,United Kingdom,39.95,373.0100000000001,1,19.0,610,0.0
13198.0,United Kingdom,39.95,4912.280000000002,8,39.25,11,60.29
13199.0,United Kingdom,12.75,16389.979999999996,66,3.121212121212121,4,10.85
13200.0,United Kingdom,12.75,870.0900000000001,4,11.5,20,35.0
13201.0,United Kingdom,12.75,1240.6100000000001,4,22.0,503,46.33
13202.0,United Kingdom,45.95,1571.35,7,9.857142857142858,395,55.67
13203.0,United Kingdom,39.95,2630.55,10,16.9,10,78.56
13204.0,United Kingdom,21.95,966.66,1,57.0,732,0.0
13205.0,United Kingdom,10.95,2803.2,1,1.0,444,0.0
13206.0,United Kingdom,15.95,8376.73,13,44.69230769230769,401,27.17
13207.0,United Kingdom,5.95,535.86,4,3.25,16,198.33
13208.0,United Kingdom,12.75,1964.02,8,31.5,60,96.29
13209.0,United Kingdom,16.95,8438.060000000001,13,28.153846153846153,31,54.17
13210.0,United Kingdom,4.25,353.47999999999996,1,22.0,94,0.0
13211.0,United Kingdom,9.95,2706.8700000000003,10,20.6,11,80.0
13212.0,United Kingdom,25.0,780.5799999999998,3,47.333333333333336,20,20.5
13213.0,United Kingdom,24.95,3834.6200000000003,11,18.545454545454547,57,50.6
13214.0,United Kingdom,14.95,3264.230000000001,7,32.714285714285715,418,37.67
13215.0,United Kingdom,0.85,81.6,1,1.0,403,0.0
13216.0,United Kingdom,2.1,333.74,1,5.0,268,0.0
13217.0,United Kingdom,3.29,266.12,4,1.25,123,177.0
13218.0,United Kingdom,1.65,62.64,1,5.0,128,0.0
13219.0,United Kingdom,7.49,76.23,1,11.0,619,0.0
13220.0,United Kingdom,12.75,1336.09,5,10.6,79,124.0
13221.0,United Kingdom,14.95,844.8600000000001,2,32.5,241,119.0
13222.0,United Kingdom,2.95,88.5,1,1.0,578,0.0
13223.0,United Kingdom,3.75,969.12,6,2.1666666666666665,201,92.4
13224.0,United Kingdom,8.5,2147.850000000001,2,53.5,61,91.0
13225.0,United Kingdom,6.75,15879.27,16,7.8125,4,47.53
13226.0,United Kingdom,12.75,312.46000000000004,2,14.0,274,120.0
13227.0,United Kingdom,6.75,257.7,1,9.0,202,0.0
13228.0,United Kingdom,1.79,358.0,1,2.0,82,0.0
13229.0,United Kingdom,10.95,160.95,1,10.0,226,0.0
13230.0,United Kingdom,19.95,6306.719999999999,30,44.6,5,21.1
13232.0,United Kingdom,16.95,1357.0,7,29.428571428571427,13,38.0
13233.0,United Kingdom,12.75,1176.46,4,19.0,75,206.0
13234.0,United Kingdom,12.75,356.95,2,31.5,673,59.0
13235.0,United Kingdom,16.95,1031.0699999999997,1,58.0,213,0.0
13236.0,United Kingdom,15.95,727.2699999999999,2,18.0,25,82.0
13237.0,United Kingdom,9.95,642.9999999999999,1,24.0,388,0.0
13238.0,United Kingdom,25.0,986.7300000000001,6,7.833333333333333,18,114.0
13239.0,United Kingdom,14.95,1579.84,5,18.6,262,59.75
13240.0,United Kingdom,12.75,1640.7700000000002,8,28.625,97,79.0
13241.0,United Kingdom,8.5,115.58000000000004,1,42.0,412,0.0
13242.0,United Kingdom,2.08,699.4,7,5.0,113,92.17
13243.0,United Kingdom,14.95,1278.04,5,44.0,204,106.5
13244.0,United Kingdom,9.95,121.74000000000001,1,27.0,93,0.0
13245.0,United Kingdom,12.75,989.22,2,22.5,51,381.0
13246.0,United Kingdom,12.5,3277.68,11,34.45454545454545,19,50.4
13247.0,United Kingdom,4.95,501.11999999999995,4,6.25,18,21.0
13248.0,United Kingdom,12.75,465.67999999999995,2,13.0,125,64.0
13249.0,United Kingdom,12.5,1608.9300000000003,9,3.888888888888889,93,73.62
13250.0,United Kingdom,4.95,248.54000000000002,2,10.0,461,41.0
13251.0,United Kingdom,4.25,252.68000000000004,1,25.0,403,0.0
13252.0,United Kingdom,16.95,341.3,2,9.5,395,231.0
13253.0,United Kingdom,12.75,2951.11,4,18.75,157,182.0
13254.0,United Kingdom,6.45,51.410000000000004,1,4.0,377,0.0
13255.0,United Kingdom,14.95,895.6099999999998,3,10.666666666666666,10,251.0
13257.0,United Kingdom,16.95,117.95000000000002,1,7.0,437,0.0
13258.0,United Kingdom,8.25,1035.1799999999998,5,9.2,12,96.75
13259.0,United Kingdom,14.95,1429.6299999999999,9,35.888888888888886,62,79.25
13260.0,United Kingdom,10.95,557.6200000000001,1,8.0,62,0.0
13261.0,United Kingdom,8.5,944.1,2,4.5,269,17.0
13262.0,United Kingdom,12.75,573.45,3,16.666666666666668,264,168.5
13263.0,United Kingdom,16.95,8679.469999999998,38,50.39473684210526,2,10.62
13264.0,United Kingdom,16.95,722.56,1,38.0,443,0.0
13265.0,United Kingdom,16.95,2107.66,5,18.2,54,54.75
13266.0,United Kingdom,39.95,5965.300000000003,19,16.157894736842106,12,39.11
13267.0,United Kingdom,19.95,9526.609999999997,36,11.833333333333334,3,20.49
13268.0,United Kingdom,39.95,3145.6,10,43.9,18,27.33
13269.0,United Kingdom,12.75,8861.390000000001,28,17.821428571428573,2,26.96
13270.0,United Kingdom,2.95,1180.0,1,2.0,367,0.0
13271.0,United Kingdom,5.95,178.2599999999999,1,96.0,38,0.0
13272.0,United Kingdom,12.75,276.56,2,7.5,32,58.0
13273.0,United Kingdom,4.15,138.97999999999996,1,16.0,114,0.0
13274.0,United Kingdom,12.75,360.85,1,19.0,410,0.0
13275.0,United Kingdom,14.95,241.65999999999994,2,25.0,384,248.0
13276.0,United Kingdom,35.95,1918.5600000000002,5,49.8,64,144.25
13277.0,United Kingdom,1.65,523.3,7,3.2857142857142856,16,86.83
13278.0,United Kingdom,14.95,1425.35,4,26.75,41,189.67
13279.0,United Kingdom,4.95,126.3,1,9.0,79,0.0
13280.0,United Kingdom,16.95,2297.13,7,30.0,123,86.5
13281.0,United Kingdom,5.95,306.45,1,22.0,440,0.0
13282.0,United Kingdom,14.95,1228.89,4,12.75,19,129.0
13283.0,United Kingdom,10.65,373.36,4,5.0,60,192.67
13284.0,United Kingdom,12.75,196.15,1,13.0,331,0.0
13285.0,United Kingdom,16.95,3364.5899999999997,6,38.5,24,119.6
13286.0,United Kingdom,16.95,734.9100000000001,1,49.0,601,0.0
13287.0,United Kingdom,9.95,519.67,3,17.666666666666668,604,50.5
13288.0,United Kingdom,12.75,892.16,5,2.0,444,55.25
13289.0,United Kingdom,15.95,307.95,1,16.0,724,0.0
13291.0,United Kingdom,16.95,3320.8400000000006,11,29.818181818181817,156,50.4
13292.0,United Kingdom,19.95,987.7899999999998,5,11.8,39,121.25
13293.0,United Kingdom,12.75,1180.34,6,12.0,393,54.8
13294.0,United Kingdom,49.95,1689.5299999999997,3,34.0,190,227.5
13295.0,United Kingdom,8.5,1058.02,4,16.75,360,72.0
13296.0,United Kingdom,9.95,792.51,6,8.833333333333334,138,87.6
13297.0,United Kingdom,15.95,4352.669999999999,7,17.571428571428573,8,88.83
13298.0,United Kingdom,3.75,360.0,1,2.0,2,0.0
13299.0,United Kingdom,16.95,1173.2999999999997,3,20.666666666666668,269,129.5
13300.0,United Kingdom,14.95,1267.21,3,18.333333333333332,170,202.0
13301.0,United Kingdom,9.95,600.19,4,20.0,104,62.33
13302.0,United Kingdom,18.95,159.2,2,1.5,156,371.0
13303.0,United Kingdom,9.95,61.72,1,4.0,401,0.0
13304.0,United Kingdom,24.95,1120.79,4,19.5,352,105.67
13305.0,United Kingdom,16.95,3754.71,16,12.875,5,41.87
13306.0,United Kingdom,1.95,53.65,1,4.0,431,0.0
13307.0,United Kingdom,12.75,273.34,3,5.0,121,235.5
13308.0,United Kingdom,12.5,1652.4700000000003,4,17.75,23,191.0
13309.0,United Kingdom,9.95,1706.3700000000001,6,21.666666666666668,8,76.8
13310.0,United Kingdom,12.75,1492.8000000000004,5,19.0,29,93.0
13311.0,United Kingdom,16.95,598.57,2,13.0,5,145.0
13312.0,United Kingdom,6.75,124.75,1,5.0,452,0.0
13313.0,United Kingdom,9.95,3423.27,12,15.583333333333334,23,64.55
13314.0,United Kingdom,12.75,578.6600000000003,3,20.666666666666668,2,35.5
13315.0,United Kingdom,5.45,310.26,1,22.0,690,0.0
13316.0,United Kingdom,162.24,12906.93,10,17.5,38,66.44
13317.0,United Kingdom,19.95,6068.531,19,18.105263157894736,67,36.28
13318.0,United Kingdom,8.5,640.76,3,6.666666666666667,2,17.5
13319.0,United Kingdom,16.95,21706.090000000007,58,16.46551724137931,6,12.4
13320.0,United Kingdom,4.95,2160.95,6,25.0,79,79.8
13321.0,United Kingdom,6.95,567.3599999999999,2,5.5,73,14.0
13322.0,United Kingdom,6.75,199.48,1,25.0,18,0.0
13323.0,United Kingdom,4.95,787.8499999999999,5,4.2,4,20.0
13324.0,United Kingdom,12.75,10421.37,18,7.333333333333333,37,30.65
13325.0,United Kingdom,6.65,675.3,1,12.0,82,0.0
13326.0,United Kingdom,12.75,281.76,1,13.0,433,0.0
13327.0,United Kingdom,81.61,9741.029999999999,20,17.1,39,35.42
13328.0,United Kingdom,3.75,1308.48,1,17.0,317,0.0
13329.0,United Kingdom,12.75,4977.020000000002,8,15.625,32,100.14
13330.0,United Kingdom,39.95,2806.18,6,19.666666666666668,93,112.2
13331.0,United Kingdom,79.95,262.40000000000003,1,12.0,402,0.0
13332.0,United Kingdom,12.5,350.9,1,21.0,15,0.0
13333.0,United Kingdom,9.95,1015.7400000000001,3,18.333333333333332,412,123.0
13334.0,United Kingdom,12.75,6257.000000000002,5,96.0,83,142.0
13336.0,United Kingdom,12.5,795.12,1,51.0,78,0.0
13337.0,United Kingdom,16.95,1550.06,1,87.0,547,0.0
13338.0,United Kingdom,29.95,2173.62,4,31.5,158,181.0
13339.0,United Kingdom,16.95,860.1200000000002,1,54.0,201,0.0
13340.0,United Kingdom,295.0,22100.560000000005,12,17.916666666666668,46,55.18
13341.0,United Kingdom,16.95,775.8499999999999,1,42.0,261,0.0
13343.0,United Kingdom,12.5,253.93,1,18.0,178,0.0
13344.0,United Kingdom,145.0,2543.7200000000003,3,39.666666666666664,68,104.5
13345.0,United Kingdom,9.95,327.6,1,19.0,288,0.0
13346.0,United Kingdom,2.95,299.40000000000003,6,1.0,463,26.4
13347.0,United Kingdom,1.65,291.36,1,7.0,71,0.0
13348.0,United Kingdom,4.95,233.76,1,14.0,65,0.0
13349.0,United Kingdom,1.95,197.31999999999996,1,15.0,11,0.0
13350.0,United Kingdom,49.95,810.7199999999999,2,19.0,17,63.0
13351.0,United Kingdom,5.95,323.94,1,15.0,67,0.0
13352.0,United Kingdom,7.95,339.2800000000001,1,23.0,61,0.0
13354.0,United Kingdom,8.25,743.5300000000003,1,51.0,72,0.0
13355.0,United Kingdom,8.5,674.7,1,32.0,123,0.0
13356.0,United Kingdom,16.95,768.2400000000001,1,42.0,81,0.0
13357.0,United Kingdom,19.95,3817.3600000000015,5,79.4,258,92.0
13358.0,United Kingdom,8.95,389.03000000000003,1,28.0,269,0.0
13359.0,United Kingdom,9.95,901.96,2,27.0,64,339.0
13360.0,United Kingdom,16.95,1464.1000000000001,4,16.25,432,89.0
13361.0,United Kingdom,6.35,1450.5,2,17.0,473,145.0
13362.0,United Kingdom,12.75,5357.57,7,42.57142857142857,10,68.83
13363.0,United Kingdom,16.95,1623.8600000000004,3,33.333333333333336,18,195.5
13365.0,United Kingdom,16.95,2164.3199999999997,2,64.0,34,184.0
13366.0,United Kingdom,0.39,56.160000000000004,1,1.0,51,0.0
13367.0,United Kingdom,6.35,460.2,1,19.0,432,0.0
13368.0,United Kingdom,16.95,986.1,4,12.5,257,55.0
13369.0,United Kingdom,9.95,472.03,1,26.0,366,0.0
13370.0,United Kingdom,12.75,1442.6400000000008,1,78.0,372,0.0
13371.0,United Kingdom,39.95,2271.46,2,46.0,506,127.0
13372.0,United Kingdom,12.75,328.64,1,22.0,90,0.0
13373.0,United Kingdom,24.95,7587.189999999999,6,59.666666666666664,61,134.0
13374.0,United Kingdom,8.5,372.8,2,8.0,415,34.0
13375.0,United Kingdom,12.75,1786.4799999999996,2,35.5,89,356.0
13376.0,United Kingdom,12.75,869.76,3,16.666666666666668,100,67.0
13377.0,United Kingdom,45.95,1445.4300000000003,2,38.0,397,249.0
13379.0,United Kingdom,9.95,572.5600000000001,3,32.333333333333336,27,54.5
13380.0,United Kingdom,1.45,62.4,1,3.0,433,0.0
13381.0,United Kingdom,18.95,8185.019999999999,12,29.666666666666668,32,63.73
13382.0,United Kingdom,9.95,1387.5800000000002,5,17.2,281,112.25
13383.0,United Kingdom,1.06,305.28000000000003,1,1.0,544,0.0
13384.0,United Kingdom,39.95,6635.090000000002,11,24.0,31,46.5
13385.0,United Kingdom,24.95,534.5700000000002,1,35.0,330,0.0
13386.0,United Kingdom,7.95,835.46,2,15.5,415,22.0
13387.0,United Kingdom,9.95,184.33999999999995,1,72.0,418,0.0
13388.0,United Kingdom,49.95,1135.7,3,23.0,132,236.0
13389.0,United Kingdom,15.0,797.96,3,17.0,12,110.0
13390.0,United Kingdom,9.95,544.0799999999999,1,13.0,75,0.0
13391.0,United Kingdom,14.95,59.8,1,1.0,204,0.0
13392.0,United Kingdom,3.75,91.14,1,8.0,678,0.0
13393.0,United Kingdom,8.5,1105.8500000000004,4,17.25,584,49.0
13394.0,United Kingdom,12.75,6329.379999999998,19,21.526315789473685,2,40.44
13395.0,United Kingdom,15.95,1180.2299999999998,3,27.0,186,118.0
13396.0,United Kingdom,25.0,1325.29,2,21.5,30,290.0
13397.0,United Kingdom,15.95,3103.07,10,8.9,73,68.0
13398.0,United Kingdom,9.95,670.3400000000001,2,19.5,193,256.0
13399.0,United Kingdom,12.75,275.4,3,5.0,465,27.0
13400.0,United Kingdom,5.95,300.93000000000006,1,23.0,583,0.0
13402.0,United Kingdom,8.5,1535.1299999999999,4,24.0,128,145.0
13403.0,United Kingdom,12.75,229.5,3,3.0,18,352.0
13404.0,United Kingdom,6.65,252.48999999999998,2,5.5,2,211.0
13405.0,United Kingdom,12.75,1181.56,5,8.2,205,129.5
13406.0,United Kingdom,3.75,557.2199999999999,2,4.5,428,204.0
13407.0,United Kingdom,12.75,2111.889999999999,3,28.333333333333332,579,41.0
13408.0,United Kingdom,110.43,50908.43199999998,106,7.9245283018867925,2,6.64
13410.0,United Kingdom,9.95,2172.5099999999998,9,5.555555555555555,25,88.0
13411.0,United Kingdom,9.95,213.55000000000004,1,18.0,108,0.0
13412.0,United Kingdom,18.95,487.34999999999997,1,34.0,621,0.0
13413.0,United Kingdom,8.5,353.12,6,7.166666666666667,640,9.2
13414.0,United Kingdom,5.95,2482.2400000000002,6,9.166666666666666,134,93.4
13415.0,United Kingdom,12.75,681.92,4,26.0,473,85.0
13416.0,United Kingdom,8.5,940.8,3,8.666666666666666,44,346.0
13417.0,United Kingdom,14.95,1593.8899999999999,6,12.833333333333334,5,132.6
13418.0,United Kingdom,125.0,11916.16,31,18.161290322580644,12,23.5
13419.0,United Kingdom,2.1,221.05999999999995,1,16.0,64,0.0
13420.0,United Kingdom,12.75,140.35,2,4.0,150,20.0
13421.0,United Kingdom,19.95,4078.32,8,33.875,41,88.71
13422.0,United Kingdom,15.95,2601.5500000000006,1,127.0,65,0.0
13423.0,United Kingdom,9.95,217.02999999999997,1,12.0,429,0.0
13424.0,United Kingdom,8.5,557.9199999999998,1,40.0,450,0.0
13425.0,United Kingdom,15.0,3375.93,5,35.6,109,117.25
13426.0,United Kingdom,12.75,8084.379999999998,22,15.590909090909092,1,34.29
13427.0,United Kingdom,9.95,1006.5300000000001,6,8.666666666666666,20,140.2
13428.0,United Kingdom,8.5,499.98,3,48.0,11,252.0
13429.0,United Kingdom,12.75,1006.8,4,16.75,11,20.67
13430.0,United Kingdom,12.75,652.07,2,24.5,19,67.0
13431.0,United Kingdom,14.95,3289.24,8,16.125,68,84.14
13432.0,United Kingdom,9.95,436.55000000000007,2,55.0,572,40.0
13433.0,United Kingdom,10.95,656.8699999999999,4,6.0,502,64.67
13434.0,United Kingdom,2.95,1666.8600000000001,5,7.0,75,145.0
13435.0,United Kingdom,12.75,4459.830000000001,9,16.88888888888889,6,61.38
13436.0,United Kingdom,16.95,196.88999999999996,1,12.0,2,0.0
13437.0,United Kingdom,39.95,3408.0600000000004,7,23.857142857142858,15,28.83
13438.0,United Kingdom,4.65,46.5,1,1.0,548,0.0
13439.0,United Kingdom,14.95,986.6100000000001,3,55.666666666666664,256,135.0
13440.0,United Kingdom,10.95,1213.9500000000005,7,8.428571428571429,424,4.5
13441.0,United Kingdom,9.95,720.8999999999999,2,19.0,92,339.0
13442.0,United Kingdom,45.95,419.87,3,12.666666666666666,668,35.0
13443.0,United Kingdom,39.95,1243.92,6,33.666666666666664,449,45.4
13444.0,United Kingdom,8.5,631.6800000000001,2,29.0,375,131.0
13445.0,United Kingdom,4.65,241.89999999999998,1,7.0,627,0.0
13446.0,United Kingdom,12.75,3613.2700000000004,11,17.454545454545453,431,22.9
13447.0,United Kingdom,16.65,1104.2299999999998,3,19.666666666666668,24,6.0
13448.0,United Kingdom,16.95,8807.46,12,46.416666666666664,17,64.73
13449.0,United Kingdom,6.95,291.88,1,19.0,24,0.0
13450.0,United Kingdom,3.75,4117.54,13,11.307692307692308,27,47.5
13451.0,United Kingdom,16.95,7118.830000000001,11,94.63636363636364,27,59.7
13452.0,United Kingdom,295.0,729.8,3,1.0,260,106.5
13453.0,United Kingdom,12.75,758.99,3,13.333333333333334,166,117.5
13454.0,United Kingdom,4.95,219.86999999999998,1,23.0,642,0.0
13455.0,United Kingdom,12.75,2773.82,6,24.0,25,140.6
13456.0,United Kingdom,16.95,1737.8200000000002,6,10.5,18,37.4
13457.0,United Kingdom,2.1,143.26999999999998,2,4.5,689,48.0
13458.0,United Kingdom,12.75,11850.62,16,30.3125,8,24.93
13459.0,United Kingdom,8.95,1160.4099999999999,2,36.5,625,57.0
13460.0,United Kingdom,4.25,183.44,2,8.5,30,20.0
13461.0,United Kingdom,12.75,4138.5,6,10.333333333333334,39,111.2
13462.0,United Kingdom,8.5,1145.6000000000001,5,14.2,253,118.0
13464.0,United Kingdom,16.95,3083.8900000000003,6,25.166666666666668,59,111.8
13465.0,United Kingdom,10.95,931.1199999999999,2,17.0,447,139.0
13466.0,United Kingdom,12.75,952.2500000000001,5,11.0,185,110.75
13467.0,United Kingdom,14.95,1083.7099999999998,2,49.5,11,25.0
13468.0,United Kingdom,45.95,13091.61,72,10.11111111111111,2,9.87
13469.0,United Kingdom,9.95,82.4,1,6.0,654,0.0
13470.0,United Kingdom,1.65,165.0,2,5.0,100,15.0
13471.0,United Kingdom,16.95,2531.58,4,65.0,2,15.0
13472.0,United Kingdom,6.45,592.24,2,14.0,464,91.0
13473.0,United Kingdom,14.95,2410.9800000000005,8,8.75,61,94.29
13474.0,United Kingdom,18.95,663.79,3,43.333333333333336,237,129.0
13475.0,United Kingdom,24.95,1431.7799999999997,4,21.5,192,35.33
13476.0,United Kingdom,125.0,1915.7699999999998,5,21.2,179,116.0
13477.0,United Kingdom,12.75,2821.120000000001,11,14.363636363636363,38,64.3
13478.0,United Kingdom,39.95,2068.0300000000007,5,25.0,470,51.25
13479.0,United Kingdom,9.95,808.5,4,13.25,201,91.33
13480.0,United Kingdom,12.75,627.8199999999999,2,20.5,417,262.0
13481.0,United Kingdom,10.95,3798.84,11,20.363636363636363,46,68.4
13482.0,United Kingdom,6.35,336.09,2,10.0,233,395.0
13483.0,United Kingdom,2.1,140.34000000000003,1,10.0,66,0.0
13484.0,United Kingdom,12.75,767.3199999999999,3,13.0,242,199.0
13485.0,United Kingdom,24.95,2953.9199999999996,11,14.272727272727273,234,49.9
13486.0,United Kingdom,12.75,1122.41,3,23.0,79,38.0
13487.0,United Kingdom,9.95,846.87,5,9.8,58,169.0
13488.0,United Kingdom,49.95,15513.729999999996,23,31.47826086956522,18,30.0
13489.0,United Kingdom,3.75,449.52000000000004,4,3.5,106,62.67
13490.0,United Kingdom,14.95,154.25,1,8.0,655,0.0
13491.0,United Kingdom,16.95,4566.5599999999995,27,9.925925925925926,52,25.69
13492.0,Switzerland,7.95,1269.8399999999997,3,16.666666666666668,137,38.5
13493.0,Switzerland,12.75,498.63,2,3.0,276,11.0
13494.0,United Kingdom,5.95,316.26,1,18.0,312,0.0
13495.0,United Kingdom,5.95,5246.6100000000015,10,14.7,8,80.11
13496.0,United Kingdom,12.75,617.9300000000001,2,17.5,11,349.0
13497.0,United Kingdom,12.75,1266.33,6,11.166666666666666,283,76.8
13498.0,United Kingdom,12.75,327.37999999999994,1,17.0,731,0.0
13499.0,United Kingdom,9.95,1146.9599999999998,5,8.4,18,62.5
13500.0,United Kingdom,12.75,1436.3,4,21.25,24,125.33
13501.0,Switzerland,9.95,2840.2599999999998,3,38.0,289,140.5
13502.0,United Kingdom,9.95,774.6000000000001,5,6.6,17,132.25
13503.0,United Kingdom,15.95,1752.9399999999998,5,39.4,72,147.25
13504.0,United Kingdom,12.75,295.93,1,22.0,65,0.0
13505.0,Switzerland,12.75,3522.88,4,52.75,73,52.67
13506.0,United Kingdom,9.95,1609.6499999999999,5,19.6,317,35.75
13507.0,United Kingdom,14.95,2479.16,4,40.5,4,47.0
13508.0,United Kingdom,12.75,287.04999999999995,2,14.0,244,399.0
13509.0,United Kingdom,2.95,1099.72,7,6.857142857142857,9,82.67
13510.0,United Kingdom,39.95,4488.390000000001,11,26.272727272727273,2,71.1
13511.0,United Kingdom,45.95,244.60999999999999,1,5.0,677,0.0
13512.0,United Kingdom,12.75,713.3900000000001,4,9.75,261,107.0
13513.0,United Kingdom,12.5,796.9899999999999,3,13.333333333333334,127,263.5
13514.0,United Kingdom,16.95,815.9000000000001,4,5.25,74,202.33
13515.0,United Kingdom,12.75,1265.8200000000002,6,12.666666666666666,73,113.8
13516.0,United Kingdom,16.95,1685.26,4,15.25,22,132.0
13517.0,United Kingdom,12.75,2109.07,3,47.0,60,60.0
13518.0,United Kingdom,11.95,659.4399999999998,1,38.0,86,0.0
13519.0,United Kingdom,11.95,331.26,2,9.5,79,364.0
13520.0,Switzerland,16.95,5560.650000000001,11,17.545454545454547,59,66.0
13521.0,United Kingdom,14.95,1092.3899999999999,3,145.0,2,3.5
13522.0,United Kingdom,5.95,125.80000000000001,1,5.0,31,0.0
13523.0,United Kingdom,165.0,4892.0199999999995,6,38.5,34,73.4
13524.0,United Kingdom,15.0,680.1800000000001,5,5.4,41,44.25
13525.0,United Kingdom,11.95,628.78,2,3.0,15,233.0
13526.0,United Kingdom,3.75,942.5999999999999,2,22.0,739,0.0
13527.0,United Kingdom,12.75,4650.04,12,38.083333333333336,34,59.0
13529.0,United Kingdom,16.95,307.76,2,7.5,79,125.0
13530.0,United Kingdom,7.95,402.98,1,18.0,635,0.0
13531.0,United Kingdom,12.75,1738.52,6,15.0,206,106.0
13532.0,United Kingdom,6.75,210.30999999999983,1,66.0,34,0.0
13533.0,United Kingdom,7.95,270.79,3,25.333333333333332,183,42.0
13534.0,United Kingdom,12.75,7324.500000000001,35,11.2,3,14.82
13535.0,United Kingdom,8.95,89.5,1,1.0,403,0.0
13536.0,United Kingdom,12.5,3448.29,7,25.571428571428573,2,11.83
13537.0,United Kingdom,9.95,717.85,2,21.0,426,26.0
13538.0,United Kingdom,12.75,3112.7299999999996,12,12.0,44,57.0
13539.0,United Kingdom,16.95,1531.2600000000002,7,12.285714285714286,86,83.5
13540.0,United Kingdom,12.75,632.3900000000001,3,10.666666666666666,468,94.0
13541.0,United Kingdom,7.95,717.9,2,5.0,428,143.0
13542.0,United Kingdom,16.95,3970.77,17,19.823529411764707,377,21.56
13543.0,United Kingdom,10.95,1439.6100000000001,2,23.5,635,52.0
13544.0,United Kingdom,12.75,820.5,6,43.0,40,120.6
13545.0,United Kingdom,8.5,347.34999999999997,2,28.5,391,153.0
13546.0,United Kingdom,12.75,1092.1399999999999,5,30.6,13,102.5
13547.0,United Kingdom,9.95,172.97999999999993,1,46.0,409,0.0
13548.0,United Kingdom,12.75,908.9899999999998,3,62.333333333333336,97,187.0
13549.0,United Kingdom,12.75,1003.7199999999999,8,7.375,26,51.29
13550.0,United Kingdom,4.95,349.51,1,44.0,384,0.0
13551.0,United Kingdom,12.75,244.2,2,2.5,320,346.0
13552.0,United Kingdom,14.95,6618.63,22,9.454545454545455,67,27.86
13553.0,United Kingdom,15.95,517.7999999999998,1,94.0,675,0.0
13554.0,United Kingdom,16.95,1556.3899999999999,7,28.428571428571427,381,10.67
13555.0,United Kingdom,14.95,8906.339999999998,13,31.307692307692307,74,51.08
13556.0,United Kingdom,3.75,200.82,2,4.5,430,6.0
13557.0,United Kingdom,6.75,2980.0800000000004,13,13.846153846153847,29,58.0
13558.0,United Kingdom,12.75,605.06,4,43.75,6,20.33
13559.0,United Kingdom,2.75,990.0,2,1.0,513,30.0
13560.0,United Kingdom,5.95,174.37000000000003,1,33.0,8,0.0
13561.0,United Kingdom,16.95,1820.7200000000003,11,21.181818181818183,216,43.0
13562.0,United Kingdom,12.75,4838.18,8,24.5,82,87.0
13563.0,United Kingdom,165.0,777.53,2,24.5,85,55.0
13564.0,United Kingdom,79.95,16340.509999999995,36,35.166666666666664,355,10.54
13565.0,United Kingdom,7.65,414.8,3,20.0,20,195.5
13566.0,United Kingdom,9.95,1704.27,5,74.6,41,149.25
13567.0,United Kingdom,15.95,1078.5900000000001,4,50.75,429,37.33
13568.0,United Kingdom,9.95,192.85000000000005,1,44.0,174,0.0
13569.0,United Kingdom,16.95,892.28,4,53.25,18,136.33
13570.0,United Kingdom,9.95,239.49000000000004,1,27.0,244,0.0
13571.0,United Kingdom,19.95,4546.54,26,26.0,13,28.24
13572.0,United Kingdom,12.5,1384.25,1,33.0,206,0.0
13573.0,United Kingdom,12.75,915.0200000000001,6,14.666666666666666,51,116.6
13574.0,United Kingdom,12.75,421.2500000000001,1,103.0,412,0.0
13575.0,United Kingdom,10.4,732.0699999999999,5,9.2,24,37.75
13576.0,United Kingdom,16.95,11516.150000000001,28,9.964285714285714,11,26.22
13577.0,United Kingdom,12.5,3346.6200000000003,11,15.181818181818182,26,69.6
13578.0,United Kingdom,5.49,147.66,1,9.0,410,0.0
